@relation BOOKKEEPER_B+

@attribute nAuth numeric
@attribute methodHistories numeric
@attribute loc numeric
@attribute fanin numeric
@attribute fanout numeric
@attribute wmc numeric
@attribute returns numeric
@attribute loops numeric
@attribute comparison numeric
@attribute maxNested numeric
@attribute math numeric
@attribute smells numeric
@attribute buggy {yes,no}

@data
"1","1","3","0","2","1","1","0","0","0","0","392","no"
"1","1","3","0","2","1","1","0","0","0","0","392","no"
"0","0","2","1","0","1","0","0","0","0","0","4","no"
"2","2","3","0","0","1","1","0","0","0","0","28","no"
"2","2","3","0","0","1","1","0","0","0","0","70","no"
"1","1","3","0","2","1","1","0","0","0","0","392","no"
"2","2","3","10","0","1","1","0","0","0","0","14","no"
"2","2","3","4","0","1","1","0","0","0","0","1","no"
"1","1","3","0","2","1","1","0","0","0","0","392","no"
"0","0","7","2","0","2","1","1","0","1","0","6","no"
"2","2","14","0","0","5","2","1","2","2","1","10","no"
"1","1","19","0","1","6","5","1","4","2","0","13","no"
"1","1","16","0","1","5","0","2","1","2","0","8","no"
"1","1","3","0","1","1","1","0","0","0","0","7","no"
"1","1","13","0","0","2","1","1","0","1","0","8","no"
"1","1","6","1","0","1","1","0","0","0","0","7","no"
"1","1","3","0","1","1","1","0","0","0","0","2","no"
"1","1","3","2","0","1","1","0","0","0","0","2","no"
"1","1","3","0","1","1","1","0","0","0","0","4","no"
"1","1","3","0","0","1","1","0","0","0","0","3","no"
"1","1","5","0","0","1","1","0","0","0","1","5","no"
"1","1","8","2","2","2","0","0","0","1","0","3","no"
"1","1","3","1","0","1","1","0","0","0","0","1","no"
"1","1","3","0","0","1","1","0","0","0","0","1","no"
"1","1","4","0","1","1","0","0","0","0","0","1","no"
"1","1","6","0","1","2","1","0","1","1","0","1","no"
"1","1","3","0","0","1","1","0","0","0","0","2","no"
"1","1","5","1","3","1","0","0","0","0","0","1","no"
"2","2","14","0","5","7","0","1","1","3","3","10","no"
"1","1","3","2","0","1","1","0","0","0","0","1","no"
"1","1","3","1","0","1","1","0","0","0","0","1","no"
"1","1","3","1","0","1","1","0","0","0","0","1","no"
"1","1","3","0","1","1","1","0","0","0","0","6","no"
"1","1","3","0","0","1","1","0","0","0","0","2","no"
"1","1","3","2","0","1","1","0","0","0","0","1","no"
"1","1","3","1","0","1","1","0","0","0","0","1","no"
"1","1","3","0","0","1","1","0","0","0","0","1","no"
"1","1","3","0","0","1","1","0","0","0","0","1","no"
"1","1","3","0","0","1","1","0","0","0","0","1","no"
"1","1","3","0","0","1","1","0","0","0","1","1","no"
"1","1","3","2","2","1","1","0","0","0","0","4","no"
"1","1","3","2","1","1","0","0","0","0","0","1","no"
"1","1","9","2","0","2","0","0","0","1","0","4","no"
"1","1","3","0","0","1","1","0","0","0","0","1","no"
"1","1","3","0","0","1","1","0","0","0","0","1","no"
"1","1","3","0","0","1","1","0","0","0","0","2","no"
"1","1","3","0","0","1","1","0","0","0","0","1","no"
"1","1","3","1","0","1","1","0","0","0","0","1","no"
"1","1","3","1","0","1","1","0","0","0","0","1","no"
"1","1","3","1","1","1","1","0","0","0","0","4","no"
"1","1","11","0","2","5","2","0","2","1","0","10","no"
"1","1","3","0","0","1","1","0","0","0","2","2","no"
"1","1","3","0","1","1","1","0","0","0","0","4","no"
"1","1","3","1","0","1","1","0","0","0","0","1","no"
"2","2","4","0","0","1","0","0","0","0","1","7","yes"
"1","1","4","0","1","1","0","0","0","0","0","2","no"
"1","1","4","0","1","1","0","0","0","0","0","2","no"
"0","0","3","0","0","1","0","0","0","0","0","4","no"
"0","0","3","0","0","1","0","0","0","0","0","4","no"
"1","1","5","0","0","1","0","0","0","0","0","5","no"
"1","1","3","0","0","1","0","0","0","0","0","1","no"
"0","0","3","0","0","1","0","0","0","0","0","2","no"
"1","1","13","0","0","3","0","0","1","1","0","4","no"
"1","1","9","0","0","2","2","0","0","1","0","4","no"
"1","1","1","0","0","1","0","0","0","0","0","2","no"
"1","1","1","0","0","1","0","0","0","0","0","2","no"
"1","1","1","0","0","1","0","0","0","0","0","2","no"
"1","1","1","0","0","1","0","0","0","0","0","2","no"
"1","1","1","0","0","1","0","0","0","0","0","2","no"
"1","1","1","0","0","1","0","0","0","0","0","2","no"
"1","1","1","0","0","1","0","0","0","0","0","2","no"
"0","0","5","1","0","1","0","0","0","0","0","4","no"
"1","1","15","0","5","3","0","0","0","1","0","7","no"
"1","1","1","1","0","1","0","0","0","0","0","1","no"
"0","0","4","0","0","1","0","0","0","0","0","4","no"
"2","2","15","0","0","1","0","0","0","0","0","1","no"
"1","1","1","0","0","1","0","0","0","0","0","1","no"
"1","1","2","0","0","1","0","0","0","0","0","4","no"
"1","1","2","0","0","1","0","0","0","0","0","3","no"
"1","1","1","0","0","1","0","0","0","0","0","1","no"
"2","2","17","0","0","2","1","0","0","1","0","3","yes"
"0","0","4","0","0","1","0","0","0","0","0","4","no"
"2","2","43","0","0","3","2","0","0","1","0","6","yes"
"1","1","8","0","0","2","0","0","1","2","0","3","no"
"0","0","8","0","0","1","0","0","0","0","0","8","no"
"1","1","19","0","0","2","1","0","0","1","0","1","yes"
"0","0","5","0","0","1","0","0","0","0","0","6","no"
"1","1","3","1","0","1","1","0","0","0","0","5","no"
"4","4","17","1","0","3","0","0","0","2","7","4","no"
"3","3","23","1","0","4","1","0","0","2","0","4","no"
"1","1","16","1","0","3","1","0","0","2","0","2","no"
"1","1","8","1","0","2","2","0","0","1","0","6","no"
"2","2","5","1","0","1","0","0","0","0","0","7","no"
"0","0","9","1","0","1","1","0","0","0","0","11","no"
"2","2","13","1","0","3","0","0","1","0","0","8","no"
"0","0","44","0","2","2","0","0","1","1","0","10","no"
"1","1","25","0","2","5","0","0","0","2","3","7","yes"
"3","3","26","0","0","8","0","0","2","2","0","5","yes"
"0","0","3","1","0","1","0","0","0","0","0","10","no"
"2","2","12","0","0","2","1","0","1","1","0","5","no"
"0","0","5","0","0","1","0","0","0","0","0","4","no"
"1","1","11","0","0","3","0","0","0","2","0","4","no"
"1","1","36","0","0","3","1","0","1","1","1","10","no"
"0","0","4","1","0","1","0","0","0","0","0","3","no"
"0","0","4","0","0","1","0","0","0","0","0","3","no"
"1","1","12","0","0","8","7","0","6","2","0","14","no"
"1","1","7","0","1","2","1","0","0","1","0","3","no"
"1","1","6","0","0","2","0","1","1","1","0","4","no"
"0","0","2","0","0","1","0","0","0","0","0","3","no"
"1","1","3","1","0","2","1","0","1","0","0","1","no"
"1","1","14","0","0","4","1","1","2","1","1","5","no"
"1","1","1","0","0","1","0","0","0","0","0","2","no"
"1","1","9","0","0","2","2","0","0","1","0","1","no"
"0","0","6","0","0","1","0","0","0","0","0","5","no"
"1","1","1","0","0","1","0","0","0","0","0","1","no"
"1","1","1","0","0","1","0","0","0","0","0","1","no"
"1","1","1","0","0","1","0","0","0","0","0","1","no"
"1","1","1","0","0","1","0","0","0","0","0","1","no"
"1","1","1","0","0","1","0","0","0","0","0","1","no"
"1","1","1","0","0","1","0","0","0","0","0","1","no"
"1","1","1","0","0","1","0","0","0","0","0","1","no"
"0","0","8","0","0","1","0","0","0","0","0","7","no"
"1","1","1","1","0","1","0","0","0","0","0","16","no"
"0","0","4","0","0","1","0","0","0","0","0","3","no"
"0","0","6","0","0","1","0","0","0","0","0","5","no"
"1","1","2","0","0","1","0","0","0","0","0","4","no"
"1","1","2","0","2","1","0","0","0","0","0","4","no"
"0","0","21","0","2","1","0","0","0","0","0","8","no"
"1","1","13","1","0","1","0","0","0","0","0","4","no"
"2","2","5","0","0","1","0","0","0","0","0","2","no"
"2","2","3","0","0","1","1","0","0","0","0","1","no"
"1","1","25","0","1","5","0","0","0","2","3","7","yes"
"1","1","10","1","0","1","0","0","0","0","0","3","yes"
"0","0","3","1","0","1","0","0","0","0","0","8","no"
"2","2","3","0","0","1","1","0","0","0","0","1","no"
"1","1","3","0","0","1","1","0","0","0","0","1","no"
"0","0","3","0","0","1","0","0","0","0","0","2","no"
"1","1","13","0","0","3","1","0","0","1","0","3","no"
"1","1","16","0","0","2","1","0","0","1","0","1","no"
"0","0","3","0","0","1","0","0","0","0","0","2","no"
"4","4","39","0","0","4","2","0","1","2","0","6","yes"
"0","0","4","0","0","1","0","0","0","0","0","3","no"
"0","0","4","0","0","1","0","0","0","0","0","3","no"
"1","1","22","0","0","4","2","0","0","2","0","4","yes"
"2","2","24","0","0","2","1","0","0","1","0","4","no"
"0","0","4","0","0","1","0","0","0","0","0","3","no"
"1","1","3","0","0","1","0","0","0","0","0","1","no"
"1","1","3","0","0","1","0","0","0","0","0","2","no"
"1","1","3","0","2","1","0","0","0","0","0","2","no"
"0","0","4","0","0","1","0","0","0","0","0","5","no"
"0","0","4","0","0","1","0","0","0","0","0","5","no"
"0","0","4","0","0","1","0","0","0","0","0","3","no"
"0","0","11","0","0","1","1","0","0","0","0","1","no"
"2","2","3","1","1","1","0","0","0","0","0","2","no"
"2","2","3","1","1","1","0","0","0","0","0","5","no"
"0","0","3","0","0","1","0","0","0","0","0","2","no"
"2","2","3","1","1","1","0","0","0","0","0","3","no"
"4","4","45","0","0","4","0","1","0","1","0","7","yes"
"0","0","13","0","0","2","0","0","0","1","0","8","no"
"1","1","34","0","1","2","0","0","0","1","0","33","yes"
"0","0","3","1","0","1","0","0","0","0","0","5","no"
"1","1","8","0","0","2","2","0","0","1","0","5","no"
"0","0","3","0","0","1","0","0","0","0","0","2","no"
"2","2","3","0","0","1","0","0","0","0","0","5","no"
"0","0","3","0","0","1","0","0","0","0","0","8","no"
"2","2","9","0","0","2","0","0","1","1","0","5","no"
"1","1","2","0","0","1","0","0","0","0","0","1","no"
"2","2","3","0","0","1","0","0","0","0","0","5","no"
"2","2","3","0","0","1","0","0","0","0","0","4","no"
"1","1","8","0","0","2","2","0","0","1","1","5","yes"
"0","0","4","0","0","1","0","0","0","0","0","5","no"
"0","0","3","0","0","1","0","0","0","0","0","5","no"
"1","1","1","0","0","1","0","0","0","0","0","1","no"
"1","1","1","0","0","1","0","0","0","0","0","2","no"
"1","1","1","0","0","1","0","0","0","0","0","1","no"
"1","1","1","0","0","1","0","0","0","0","0","1","no"
"1","1","1","0","0","1","0","0","0","0","0","1","no"
"1","1","1","0","0","1","0","0","0","0","0","1","no"
"1","1","1","0","0","1","0","0","0","0","0","1","no"
"1","1","3","0","0","1","1","0","0","0","0","1","no"
"1","1","3","0","0","1","1","0","0","0","0","2","no"
"2","2","3","3","1","1","1","0","0","0","0","2","no"
"2","2","61","0","1","1","0","0","0","0","0","7","no"
"0","0","4","0","0","1","0","0","0","0","0","9","no"
"1","1","3","2","0","1","1","0","0","0","0","4","no"
"2","2","13","0","1","1","0","0","0","0","0","10","no"
"2","2","20","0","5","2","0","0","0","1","0","12","no"
"1","1","1","0","0","1","0","0","0","0","0","1","no"
"1","1","1","0","0","1","0","0","0","0","0","2","no"
"1","1","1","0","0","1","0","0","0","0","0","3","no"
"1","1","1","0","0","1","0","0","0","0","0","2","no"
"1","1","1","0","0","1","0","0","0","0","0","2","no"
"0","0","3","0","0","1","0","0","0","0","0","4","no"
"1","1","3","0","0","1","0","0","0","0","0","4","no"
"2","2","7","0","0","2","1","0","0","1","0","5","no"
"1","1","4","0","1","1","0","0","0","0","0","2","no"
"1","1","4","0","5","1","0","0","0","0","0","2","no"
"1","1","1","1","0","1","0","0","0","0","0","3","no"
"2","2","8","0","1","2","0","0","0","1","0","7","no"
"1","1","4","0","0","1","0","0","0","0","0","5","no"
"1","1","3","0","0","1","0","0","0","0","0","3","no"
"2","2","17","0","4","2","1","0","1","1","0","13","no"
"0","0","14","0","0","3","1","0","1","2","0","2","no"
"0","0","57","0","0","16","1","2","4","4","11","18","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"0","0","24","0","0","5","1","1","2","2","3","3","no"
"0","0","6","0","0","1","0","0","0","0","0","4","no"
"0","0","3","0","0","1","1","0","0","0","0","6","no"
"0","0","3","0","0","1","1","0","0","0","0","6","no"
"0","0","3","0","0","1","1","0","0","0","0","6","no"
"0","0","3","0","0","1","1","0","0","0","0","3","no"
"0","0","2","0","0","1","0","0","0","0","0","1","no"
"0","0","3","0","0","1","1","0","0","0","0","6","no"
"0","0","3","0","0","1","1","0","0","0","0","3","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"0","0","3","0","0","1","1","0","0","0","0","6","no"
"0","0","3","0","0","1","1","0","0","0","0","3","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"0","0","3","0","0","1","1","0","0","0","0","3","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"0","0","3","0","0","1","1","0","0","0","0","3","no"
"0","0","3","0","0","1","1","0","0","0","0","6","no"
"3","3","33","0","0","6","0","0","2","3","2","15","yes"
"0","0","3","0","0","1","0","0","0","0","0","3","no"
"2","2","3","0","0","1","1","0","0","0","0","1","no"
"0","0","3","1","0","1","0","0","0","0","0","3","no"
"0","0","3","0","0","1","0","0","0","0","0","3","no"
"1","1","1","0","0","1","0","0","0","0","0","1","no"
"0","0","21","0","2","4","0","0","2","3","1","11","no"
"2","2","4","3","0","1","1","0","0","0","2","3","no"
"0","0","15","0","1","2","0","0","1","2","0","7","no"
"1","1","8","0","2","1","1","0","0","0","0","10","no"
"1","1","15","2","1","3","1","0","0","1","0","6","no"
"0","0","7","0","1","2","0","0","1","1","0","5","no"
"1","1","5","0","0","6","0","0","1","1","0","6","no"
"1","1","5","2","0","1","1","0","0","0","0","7","no"
"1","1","14","0","1","2","1","1","0","1","1","10","no"
"1","1","4","0","1","1","1","0","0","0","0","3","no"
"1","1","3","0","0","1","1","0","0","0","0","3","no"
"1","1","13","2","1","3","1","1","0","2","0","5","no"
"1","1","8","0","1","2","1","0","0","1","1","2","no"
"1","1","10","1","0","1","0","0","0","0","0","7","yes"
"1","1","22","0","1","4","1","1","0","3","3","7","no"
"1","1","9","1","0","3","1","0","1","1","1","7","no"
"0","0","3","0","1","1","1","0","0","0","1","5","no"
"1","1","4","0","1","1","1","0","0","0","0","1","no"
"2","2","33","1","0","8","1","1","3","2","2","14","yes"
"2","2","7","0","1","3","0","0","2","1","0","2","no"
"1","1","11","0","0","5","0","0","2","2","0","2","no"
"3","3","34","5","3","9","1","0","4","3","2","7","no"
"0","0","4","0","0","1","0","0","0","0","0","5","no"
"0","0","3","0","0","1","0","0","0","0","0","2","no"
"1","1","3","0","0","1","1","0","0","0","0","1","no"
"2","2","60","1","5","9","0","2","1","4","2","24","no"
"2","2","21","2","1","6","1","1","0","3","1","8","no"
"2","2","25","3","0","6","3","0","1","1","2","10","no"
"1","1","8","3","0","2","1","1","0","1","0","4","no"
"1","1","52","0","4","8","1","0","0","1","2","25","no"
"2","2","33","1","2","9","0","2","1","6","0","13","no"
"1","1","4","1","0","1","0","0","0","0","0","3","no"
"2","2","39","1","3","6","0","1","0","4","0","12","no"
"1","1","24","2","0","4","1","0","0","2","1","3","no"
"0","0","25","1","1","6","1","1","0","2","2","6","no"
"0","0","38","0","0","13","0","0","0","2","9","12","no"
"4","4","29","0","4","7","0","1","0","3","2","2","yes"
"2","2","7","1","2","1","1","0","0","0","1","6","no"
"1","1","34","1","3","5","1","1","0","2","2","5","yes"
"1","1","5","2","0","2","0","0","0","1","0","1","no"
"1","1","21","1","2","4","2","0","1","1","3","6","yes"
"2","2","14","1","3","5","0","2","0","3","1","7","no"
"0","0","1","0","0","1","0","0","0","0","0","1","no"
"0","0","1","0","0","1","0","0","0","0","0","1","no"
"1","1","11","0","0","2","1","0","1","2","0","2","no"
"2","2","12","0","0","2","1","0","1","2","0","3","no"
"0","0","3","0","0","1","0","0","0","0","0","2","no"
"1","1","9","1","0","1","1","0","0","0","0","5","no"
"1","1","3","0","0","1","0","0","0","0","0","2","no"
"1","1","3","0","0","1","1","0","0","0","0","1","no"
"0","0","5","0","1","1","0","0","0","0","0","3","no"
"2","2","11","0","0","3","1","0","2","1","0","2","no"
"1","1","3","0","0","1","1","0","0","0","0","1","no"
"1","1","1","1","0","1","0","0","0","0","0","8","no"
"1","1","3","0","0","1","0","0","0","0","0","1","no"
"0","0","3","0","0","1","1","0","0","0","0","2","no"
"0","0","3","0","0","1","0","0","0","0","0","22","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"0","0","6","0","0","2","1","0","1","1","0","1","no"
"0","0","7","0","0","2","0","0","0","1","4","1","no"
"0","0","58","0","0","9","0","0","2","4","2","22","no"
"0","0","1","0","0","1","0","0","0","0","0","1","no"
"0","0","1","0","1","1","0","0","0","0","0","1","no"
"1","1","1","0","4","1","0","0","0","0","0","1","no"
"2","2","1","1","4","1","0","0","0","0","0","1","no"
"2","2","1","0","4","1","0","0","0","0","0","1","no"
"1","1","1","0","0","1","0","0","0","0","0","1","no"
"0","0","1","0","0","1","0","0","0","0","0","1","no"
"0","0","1","0","0","1","0","0","0","0","0","1","no"
"0","0","1","0","0","1","0","0","0","0","0","1","no"
"1","1","3","0","0","1","1","0","0","0","1","4","no"
"1","1","1","0","0","1","0","0","0","0","0","1","no"
"1","1","1","0","0","1","0","0","0","0","0","1","no"
"1","1","1","0","0","1","0","0","0","0","0","1","no"
"1","1","1","0","0","1","0","0","0","0","0","1","no"
"1","1","1","0","0","1","0","0","0","0","0","1","no"
"1","1","1","0","0","1","0","0","0","0","0","1","no"
"1","1","1","0","0","1","0","0","0","0","0","1","no"
"1","1","1","0","0","1","0","0","0","0","0","1","no"
"1","1","1","0","0","1","0","0","0","0","0","1","yes"
"2","2","5","0","0","1","1","0","0","0","0","5","no"
"1","1","1","0","0","1","0","0","0","0","0","1","no"
"1","1","6","0","0","2","1","0","0","1","0","3","no"
"1","1","1","0","0","1","0","0","0","0","0","1","no"
"1","1","1","0","0","1","0","0","0","0","0","1","no"
"1","1","1","0","0","1","0","0","0","0","0","1","yes"
"0","0","3","0","0","1","1","0","0","0","0","2","no"
"0","0","5","0","0","1","0","0","0","0","0","6","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"0","0","8","0","0","2","1","0","1","1","1","3","no"
"0","0","3","0","0","1","0","0","0","0","0","1","no"
"0","0","5","0","0","2","0","0","0","1","0","2","no"
"0","0","3","0","0","1","0","0","0","0","0","3","no"
"0","0","4","0","0","1","0","0","0","0","0","1","no"
"0","0","4","0","0","1","0","0","0","0","0","2","no"
"0","0","4","0","0","1","0","0","0","0","0","2","no"
"1","1","9","0","2","2","2","0","2","1","0","5","no"
"0","0","3","0","0","2","1","0","0","0","0","1","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"0","0","9","0","2","2","1","0","0","0","0","6","no"
"0","0","6","0","0","2","0","0","1","1","2","2","no"
"0","0","5","0","0","1","0","0","0","0","0","3","no"
"0","0","10","0","3","3","0","1","1","2","5","3","no"
"0","0","3","0","0","1","0","0","0","0","0","2","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"0","0","3","4","0","1","1","0","0","0","0","1","no"
"0","0","5","5","0","2","0","0","0","1","0","1","no"
"0","0","5","0","1","1","1","0","0","0","0","1","no"
"0","0","4","1","1","1","1","0","0","0","0","2","no"
"0","0","6","0","0","2","0","0","0","1","0","2","no"
"0","0","6","0","1","1","0","0","0","0","0","3","no"
"0","0","8","0","1","3","2","1","0","2","3","2","no"
"0","0","3","0","0","1","0","0","0","0","0","2","no"
"0","0","3","0","0","1","0","0","0","0","0","2","no"
"0","0","3","4","0","1","1","0","0","0","0","1","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"0","0","3","0","0","1","0","0","0","0","0","2","no"
"0","0","3","0","0","2","0","0","1","0","0","2","no"
"0","0","6","0","1","1","0","0","0","0","0","1","no"
"0","0","6","0","0","1","0","0","0","0","0","7","no"
"0","0","3","0","0","1","0","0","0","0","0","4","no"
"0","0","3","0","0","1","0","0","0","0","0","2","no"
"0","0","4","0","0","1","0","0","0","0","0","3","no"
"0","0","11","0","0","2","2","0","0","1","0","3","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"0","0","4","0","0","1","0","0","0","0","0","2","no"
"0","0","3","0","0","1","1","0","0","0","0","2","no"
"0","0","3","0","0","1","0","0","0","0","0","3","no"
