#,Version,fileName,methodName,nAuth,methodHistories,loc,fain,fanout,wmc,returns,loops,comparison,maxNested,math,smells,buggy
"1","4.0.0","BookieProtocol.java","fromInt","1","1","13","0","1","2","1","0","1","1","2","5","no"
"1","4.0.0","BookieServer.java","BookieServer","0","0","4","1","0","1","0","0","0","0","0","2","no"
"1","4.0.0","BookieServer.java","shutdown","2","2","8","2","0","2","1","0","0","1","0","2","no"
"1","4.0.0","BookieServer.java","writeComplete","2","2","13","0","0","2","0","0","0","1","1","14","yes"
"1","4.0.0","BookieServer.java","parseArgs","1","1","33","1","1","7","2","0","1","3","1","16","no"
"1","4.0.0","BookieServer.java","loadConfFile","1","1","14","1","0","3","0","0","0","1","3","8","no"
"1","4.0.0","BookieServer.java","main","5","5","38","0","6","4","0","1","1","2","0","13","yes"
"1","4.0.0","BookieServer.java","printUsage","1","1","4","1","0","1","0","0","0","0","1","2","no"
"1","4.0.0","BookieServer.java","getLocalAddress","2","2","8","0","0","2","2","0","0","1","0","3","no"
"1","4.0.0","BookieServer.java","buildResponse","1","1","9","1","0","1","1","0","0","0","0","10","no"
"1","4.0.0","BookieServer.java","start","3","3","6","1","1","1","0","0","0","0","0","1","no"
"1","4.0.0","BookieServer.java","join","1","1","3","1","0","1","0","0","0","0","0","1","no"
"1","4.0.0","BookieServer.java","processPacket","4","4","92","0","1","22","1","0","3","3","11","35","yes"
"1","4.0.0","BookkeeperInternalCallbacks.java","MultiCallback","0","0","10","0","0","2","0","0","1","1","0","7","no"
"1","4.0.0","BookkeeperInternalCallbacks.java","processResult","1","1","7","0","1","2","0","0","1","1","1","5","no"
"1","4.0.0","NIOServerFactory.java","processPacket","1","1","1","1","0","1","0","0","0","0","0","2","no"
"1","4.0.0","PerChannelBookieClient.java","safeRun","2","2","7","0","7","2","0","0","1","1","1","11","no"
"1","4.0.0","ServerStats.java","unregister","1","1","3","0","0","1","0","0","0","0","0","3","no"
"1","4.0.0","ServerStats.java","incrementPacketsReceived","1","1","3","0","0","1","0","0","0","0","0","2","no"
"1","4.0.0","ServerStats.java","getLastProcessedZxid","1","1","5","1","1","2","1","0","1","1","0","3","no"
"1","4.0.0","ServerStats.java","incrementPacketsSent","1","1","3","0","0","1","0","0","0","0","0","2","no"
"1","4.0.0","ServerStats.java","registerAsConcrete","1","1","3","0","2","1","0","0","0","0","0","1","no"
"1","4.0.0","ServerStats.java","resetMaxLatency","1","1","3","0","1","1","0","0","0","0","0","2","no"
"1","4.0.0","ServerStats.java","setInstance","1","1","4","1","0","2","0","0","1","0","0","3","no"
"1","4.0.0","ServerStats.java","getServerState","1","1","3","1","0","1","1","0","0","0","0","1","no"
"1","4.0.0","ServerStats.java","setStatsProvider","1","1","5","0","0","1","0","0","0","1","0","3","no"
"1","4.0.0","ServerStats.java","toString","1","1","12","0","8","2","1","0","1","1","6","14","no"
"1","4.0.0","ServerStats.java","getMinLatency","1","1","3","2","0","2","1","0","1","0","0","1","no"
"1","4.0.0","ServerStats.java","resetLatency","1","1","4","0","0","1","0","0","0","0","0","2","no"
"1","4.0.0","ServerStats.java","getInstance","1","1","3","0","0","1","1","0","0","0","0","1","no"
"1","4.0.0","ServerStats.java","getOutstandingRequests","1","1","5","1","1","2","1","0","1","1","0","3","no"
"1","4.0.0","ServerStats.java","getMaxLatency","1","1","3","1","0","1","1","0","0","0","0","1","no"
"1","4.0.0","ServerStats.java","getPacketsReceived","1","1","3","1","0","1","1","0","0","0","0","1","no"
"1","4.0.0","ServerStats.java","ServerStats","0","0","2","1","0","1","0","0","0","0","0","2","no"
"1","4.0.0","ServerStats.java","getPacketsSent","1","1","3","1","0","1","1","0","0","0","0","1","no"
"1","4.0.0","ServerStats.java","updateLatency","1","1","11","0","0","3","0","0","0","1","1","4","yes"
"1","4.0.0","ServerStats.java","resetRequestCounters","1","1","3","0","0","1","0","0","0","0","0","2","no"
"1","4.0.0","ServerStats.java","getAvgLatency","1","1","4","1","0","2","2","0","1","1","1","4","no"
"1","4.0.0","LedgerInputStream.java","LedgerInputStream","0","0","8","0","0","1","0","0","0","0","0","7","no"
"1","4.0.0","LedgerInputStream.java","refill","1","1","25","3","0","6","2","0","0","2","2","9","no"
"1","4.0.0","LedgerInputStream.java","read","1","1","11","0","1","3","2","0","1","1","0","18","no"
"1","4.0.0","LedgerInputStream.java","read","1","1","14","0","1","3","2","0","1","1","1","18","no"
"1","4.0.0","LedgerInputStream.java","LedgerInputStream","0","0","8","0","0","1","0","0","0","0","0","7","no"
"1","4.0.0","LedgerInputStream.java","read","1","1","14","0","1","3","2","0","1","1","1","18","no"
"1","4.0.0","LedgerOutputStream.java","LedgerOutputStream","0","0","5","0","0","1","0","0","0","0","0","7","no"
"1","4.0.0","LedgerOutputStream.java","LedgerOutputStream","0","0","5","0","0","1","0","0","0","0","0","7","no"
"1","4.0.0","LedgerOutputStream.java","makeSpace","1","1","10","3","1","3","2","0","0","2","0","2","no"
"1","4.0.0","LedgerOutputStream.java","write","1","1","7","0","1","2","0","0","0","1","0","13","no"
"1","4.0.0","LedgerOutputStream.java","write","1","1","17","0","1","4","0","0","0","2","0","13","no"
"1","4.0.0","LedgerOutputStream.java","write","1","1","5","0","1","1","0","0","0","0","0","13","no"
"1","4.0.0","LedgerOutputStream.java","flush","1","1","17","2","0","4","0","0","0","2","2","6","no"
"1","4.0.0","LocalBookKeeper.java","process","1","1","2","0","0","1","0","0","0","0","0","3","yes"
"1","4.0.0","Main.java","usage","1","1","3","1","0","1","0","0","0","0","0","2","no"
"1","4.0.0","Main.java","main","2","2","14","0","1","5","1","0","0","1","1","6","no"
"1","4.0.0","MathUtils.java","signSafeMod","2","2","7","0","0","2","1","0","0","1","1","3","no"
"1","4.0.0","OrderedSafeExecutor.java","chooseThread","0","0","6","1","0","2","2","0","1","1","0","9","no"
"1","4.0.0","OrderedSafeExecutor.java","submitOrdered","1","1","3","0","1","1","0","0","0","0","0","4","no"
"1","4.0.0","OrderedSafeExecutor.java","OrderedSafeExecutor","0","0","9","0","0","3","0","1","0","1","0","3","no"
"1","4.0.0","OrderedSafeExecutor.java","shutdown","1","1","5","0","0","2","0","1","0","1","0","2","no"
"1","4.0.0","OrderedSafeExecutor.java","chooseThread","0","0","6","1","0","2","2","0","1","1","0","9","no"
"1","4.0.0","OrderedSafeExecutor.java","submit","1","1","3","0","1","1","0","0","0","0","0","3","no"
"1","4.0.0","SafeRunnable.java","run","3","3","8","0","1","2","0","0","0","1","0","1","no"
"1","4.0.0","SafeRunnable.java","safeRun","1","1","1","1","0","1","0","0","0","0","0","1","no"
"1","4.0.0","StringUtils.java","parseAddr","1","1","15","0","0","3","1","0","1","1","2","7","no"
"1","4.0.0","StringUtils.java","getZKStringId","1","1","3","0","0","1","1","0","0","0","0","2","no"
"1","4.0.0","StringUtils.java","addrToString","1","1","3","0","0","1","1","0","0","0","0","6","no"
"1","4.0.0","ZkUtils.java","processResult","1","1","17","0","4","2","1","0","1","1","0","13","no"
"1","4.0.0","BookKeeperTools.java","main","3","3","25","0","0","5","3","0","0","2","2","16","no"
"1","4.0.0","HedwigClient.java","HedwigClient","0","0","3","0","0","1","0","0","0","0","0","3","no"
"1","4.0.0","HedwigClient.java","HedwigClient","0","0","3","0","0","1","0","0","0","0","0","3","no"
"1","4.0.0","Client.java","getSubscriber","1","1","1","0","0","1","0","0","0","0","0","1","no"
"1","4.0.0","Client.java","getPublisher","1","1","1","0","0","1","0","0","0","0","0","1","no"
"1","4.0.0","Client.java","close","1","1","1","0","0","1","0","0","0","0","0","1","no"
"1","4.0.0","MessageHandler.java","deliver","1","1","1","0","0","1","0","0","0","0","0","1","no"
"1","4.0.0","Publisher.java","asyncPublish","1","1","1","0","0","1","0","0","0","0","0","1","no"
"1","4.0.0","Publisher.java","publish","1","1","1","0","0","1","0","0","0","0","0","1","no"
"1","4.0.0","Subscriber.java","stopDelivery","1","1","1","0","0","1","0","0","0","0","0","1","no"
"1","4.0.0","Subscriber.java","asyncCloseSubscription","1","1","1","0","0","1","0","0","0","0","0","1","no"
"1","4.0.0","Subscriber.java","asyncUnsubscribe","1","1","1","0","0","1","0","0","0","0","0","1","no"
"1","4.0.0","Subscriber.java","asyncSubscribe","1","1","1","0","0","1","0","0","0","0","0","1","no"
"1","4.0.0","Subscriber.java","unsubscribe","1","1","1","0","0","1","0","0","0","0","0","1","no"
"1","4.0.0","Subscriber.java","closeSubscription","1","1","1","0","0","1","0","0","0","0","0","1","no"
"1","4.0.0","Subscriber.java","getSubscriptionList","1","1","1","0","0","1","0","0","0","0","0","1","no"
"1","4.0.0","Subscriber.java","startDelivery","1","1","1","0","0","1","0","0","0","0","0","1","no"
"1","4.0.0","Subscriber.java","hasSubscription","1","1","1","0","0","1","0","0","0","0","0","1","no"
"1","4.0.0","Subscriber.java","subscribe","1","1","1","0","0","1","0","0","0","0","0","1","no"
"1","4.0.0","Subscriber.java","consume","1","1","1","0","0","1","0","0","0","0","0","1","no"
"1","4.0.0","ClientConfiguration.java","getConsumedMessagesBufferSize","1","1","3","0","0","1","1","0","0","0","0","1","no"
"1","4.0.0","ClientConfiguration.java","getMessageConsumeRetryWaitTime","1","1","3","0","0","1","1","0","0","0","0","2","no"
"1","4.0.0","ClientConfiguration.java","isSSLEnabled","1","1","3","2","0","1","1","0","0","0","0","1","no"
"1","4.0.0","ClientConfiguration.java","getTimeoutThreadRunInterval","1","1","3","0","0","1","1","0","0","0","0","2","no"
"1","4.0.0","ClientConfiguration.java","getSubscribeReconnectRetryWaitTime","1","1","3","0","0","1","1","0","0","0","0","2","no"
"1","4.0.0","ClientConfiguration.java","getServerAckResponseTimeout","1","1","3","0","0","1","1","0","0","0","0","2","no"
"1","4.0.0","ClientConfiguration.java","validate","1","1","5","0","2","3","0","0","1","1","0","2","no"
"1","4.0.0","ClientConfiguration.java","getMaximumOutstandingMessages","1","1","3","0","0","1","1","0","0","0","0","1","no"
"1","4.0.0","ClientConfiguration.java","getDefaultServerHedwigSocketAddress","1","1","4","2","0","2","1","0","1","1","0","2","no"
"1","4.0.0","ClientConfiguration.java","getMaximumServerRedirects","1","1","3","0","0","1","1","0","0","0","0","1","no"
"1","4.0.0","ClientConfiguration.java","getDefaultServerHost","1","1","4","0","2","2","2","0","0","1","0","8","no"
"1","4.0.0","ClientConfiguration.java","getMaximumMessageSize","1","1","3","0","0","1","1","0","0","0","1","1","no"
"1","4.0.0","ClientConfiguration.java","isAutoSendConsumeMessageEnabled","1","1","3","0","0","1","1","0","0","0","0","1","no"
"1","4.0.0","MessageConsumeData.java","MessageConsumeData","0","0","5","0","0","1","0","0","0","0","0","1","no"
"1","4.0.0","MessageConsumeData.java","toString","1","1","7","0","0","4","1","0","3","1","3","6","no"
"1","4.0.0","PubSubData.java","toString","1","1","31","0","0","17","1","3","10","2","9","28","no"
"1","4.0.0","PubSubData.java","clearServersList","1","1","5","0","0","4","0","0","3","1","0","4","no"
"1","4.0.0","PubSubData.java","PubSubData","0","0","9","0","0","1","0","0","0","0","0","1","no"
"1","4.0.0","TopicSubscriber.java","TopicSubscriber","0","0","5","0","0","1","0","0","0","0","0","1","no"
"1","4.0.0","TopicSubscriber.java","equals","1","1","6","0","0","3","3","0","1","1","0","5","no"
"1","4.0.0","TopicSubscriber.java","toString","1","1","6","0","0","3","1","0","2","1","2","5","no"
"1","4.0.0","InvalidSubscriberIdException.java","InvalidSubscriberIdException","0","0","3","0","0","1","0","0","0","0","0","6","no"
"1","4.0.0","InvalidSubscriberIdException.java","InvalidSubscriberIdException","0","0","3","0","0","1","0","0","0","0","0","6","no"
"1","4.0.0","ServerRedirectLoopException.java","ServerRedirectLoopException","0","0","3","0","0","1","0","0","0","0","0","6","no"
"1","4.0.0","ServerRedirectLoopException.java","ServerRedirectLoopException","0","0","3","0","0","1","0","0","0","0","0","6","no"
"1","4.0.0","TooManyServerRedirectsException.java","TooManyServerRedirectsException","0","0","3","0","0","1","0","0","0","0","0","6","no"
"1","4.0.0","TooManyServerRedirectsException.java","TooManyServerRedirectsException","0","0","3","0","0","1","0","0","0","0","0","6","no"
"1","4.0.0","MessageConsumeCallback.java","run","3","3","4","0","0","1","0","0","0","0","0","5","no"
"1","4.0.0","MessageConsumeCallback.java","MessageConsumeRetryTask","0","0","4","1","0","1","0","0","0","0","0","5","no"
"1","4.0.0","PubSubCallback.java","operationFinished","1","1","8","0","0","2","0","0","0","1","1","5","no"
"1","4.0.0","PubSubCallback.java","getIsCallSuccessful","1","1","3","0","0","1","1","0","0","0","0","1","no"
"1","4.0.0","PubSubCallback.java","operationFailed","1","1","9","0","0","2","0","0","0","1","1","5","no"
"1","4.0.0","PubSubCallback.java","PubSubCallback","0","0","3","0","0","1","0","0","0","0","0","2","no"
"1","4.0.0","PublishResponseHandler.java","handlePublishResponse","3","3","18","0","0","5","0","0","0","1","3","8","no"
"1","4.0.0","PublishResponseHandler.java","PublishResponseHandler","0","0","3","0","0","1","0","0","0","0","0","2","no"
"1","4.0.0","SubscribeReconnectCallback.java","operationFinished","2","2","12","0","1","4","0","0","1","2","2","7","yes"
"1","4.0.0","SubscribeReconnectCallback.java","retrySubscribeRequest","2","2","4","2","1","2","1","0","0","1","0","2","no"
"1","4.0.0","SubscribeReconnectCallback.java","SubscribeReconnectCallback","0","0","7","0","0","1","0","0","0","0","0","4","no"
"1","4.0.0","SubscribeReconnectCallback.java","operationFailed","1","1","4","0","1","1","0","0","0","0","1","4","no"
"1","4.0.0","SubscribeResponseHandler.java","handleSubscribeResponse","4","4","31","0","0","7","0","0","0","1","4","16","yes"
"1","4.0.0","SubscribeResponseHandler.java","handleSubscribeMessage","3","3","14","0","1","5","0","0","2","3","2","9","yes"
"1","4.0.0","SubscribeResponseHandler.java","asyncMessageConsume","3","3","10","2","0","5","0","0","0","2","2","9","no"
"1","4.0.0","SubscribeResponseHandler.java","SubscribeResponseHandler","0","0","3","0","0","1","0","0","0","0","0","2","no"
"1","4.0.0","SubscribeResponseHandler.java","setMessageHandler","3","3","13","0","1","7","0","1","2","3","2","8","yes"
"1","4.0.0","SubscribeResponseHandler.java","messageConsumed","2","2","18","0","0","9","0","0","1","2","3","15","no"
"1","4.0.0","UnsubscribeResponseHandler.java","UnsubscribeResponseHandler","0","0","3","0","0","1","0","0","0","0","0","2","no"
"1","4.0.0","UnsubscribeResponseHandler.java","handleUnsubscribeResponse","3","3","22","0","0","6","0","0","0","1","4","11","no"
"1","4.0.0","ClientChannelPipelineFactory.java","ClientChannelPipelineFactory","0","0","3","0","0","1","0","0","0","0","0","2","no"
"1","4.0.0","ClientChannelPipelineFactory.java","getPipeline","2","2","12","0","0","2","1","0","1","1","0","6","no"
"1","4.0.0","ConnectCallback.java","operationComplete","3","3","30","0","0","10","2","0","2","3","4","19","no"
"1","4.0.0","ConnectCallback.java","ConnectCallback","0","0","9","0","0","1","0","0","0","0","0","4","no"
"1","4.0.0","HedwigClientImpl.java","hasStopped","1","1","3","0","0","1","1","0","0","0","0","1","no"
"1","4.0.0","HedwigClientImpl.java","HedwigClientImpl","0","0","4","1","0","1","0","0","0","0","0","5","no"
"1","4.0.0","HedwigClientImpl.java","getConsumeCallback","1","1","3","0","0","1","1","0","0","0","0","1","no"
"1","4.0.0","HedwigClientImpl.java","doConnect","1","1","9","0","0","2","0","0","0","1","1","5","no"
"1","4.0.0","HedwigClientImpl.java","getSubscriber","1","1","3","0","0","1","1","0","0","0","0","1","no"
"1","4.0.0","HedwigClientImpl.java","getHostFromChannel","1","1","3","1","0","1","1","0","0","0","0","1","no"
"1","4.0.0","HedwigClientImpl.java","create","1","1","3","0","1","1","1","0","0","0","0","5","no"
"1","4.0.0","HedwigClientImpl.java","create","1","1","3","0","1","1","1","0","0","0","0","5","no"
"1","4.0.0","HedwigClientImpl.java","getConfiguration","1","1","3","0","0","1","1","0","0","0","0","1","no"
"1","4.0.0","HedwigClientImpl.java","storeTopic2HostMapping","1","1","16","0","1","5","1","0","0","1","1","9","no"
"1","4.0.0","HedwigClientImpl.java","getHostForTopic","1","1","3","0","0","1","1","0","0","0","0","2","no"
"1","4.0.0","HedwigClientImpl.java","getPublisher","1","1","3","0","0","1","1","0","0","0","0","1","no"
"1","4.0.0","HedwigClientImpl.java","close","1","1","21","0","1","4","0","2","0","1","0","11","no"
"1","4.0.0","HedwigClientImpl.java","setSubscriber","1","1","3","0","0","1","0","0","0","0","0","2","no"
"1","4.0.0","HedwigClientImpl.java","getResponseHandlerFromChannel","1","1","3","2","0","1","1","0","0","0","0","2","no"
"1","4.0.0","HedwigClientImpl.java","HedwigClientImpl","0","0","12","1","1","2","0","0","0","1","0","5","no"
"1","4.0.0","HedwigClientImpl.java","clearAllTopicsForHost","1","1","10","0","0","5","0","1","0","3","2","5","no"
"1","4.0.0","HedwigPublisher.java","publish","1","1","31","0","1","8","0","1","1","3","2","12","no"
"1","4.0.0","HedwigPublisher.java","asyncPublish","2","2","21","1","1","5","1","0","0","2","1","11","no"
"1","4.0.0","HedwigPublisher.java","doPublish","3","3","21","1","0","4","0","0","1","1","1","13","yes"
"1","4.0.0","HedwigPublisher.java","getChannelForHost","1","1","3","0","0","1","1","0","0","0","0","2","no"
"1","4.0.0","HedwigPublisher.java","storeHost2ChannelMapping","2","2","12","0","0","4","0","0","0","2","2","8","no"
"1","4.0.0","HedwigPublisher.java","HedwigPublisher","0","0","4","0","0","1","0","0","0","0","0","2","no"
"1","4.0.0","HedwigSubscriber.java","operationFinished","1","1","3","0","1","1","0","0","0","0","0","2","no"
"1","4.0.0","HedwigSubscriber.java","operationFailed","1","1","3","0","0","1","0","0","0","0","0","2","no"
"1","4.0.0","ResponseHandler.java","getConfiguration","1","1","3","0","0","1","1","0","0","0","0","1","no"
"1","4.0.0","ResponseHandler.java","messageReceived","3","3","33","0","0","10","2","0","1","1","3","19","no"
"1","4.0.0","ResponseHandler.java","channelConnected","1","1","8","0","0","5","0","0","0","2","0","5","no"
"1","4.0.0","ResponseHandler.java","channelDisconnected","3","3","28","0","0","11","2","1","2","3","4","21","yes"
"1","4.0.0","ResponseHandler.java","ResponseHandler","0","0","9","0","0","1","0","0","0","0","0","3","no"
"1","4.0.0","ResponseHandler.java","handleRedirectResponse","3","3","43","0","0","15","2","0","3","2","5","32","no"
"1","4.0.0","ResponseHandler.java","exceptionCaught","2","2","4","0","0","1","0","0","0","0","0","6","no"
"1","4.0.0","ResponseHandler.java","getSubscriber","1","1","3","0","0","1","1","0","0","0","0","1","no"
"1","4.0.0","ResponseHandler.java","getSubscribeResponseHandler","1","1","3","0","0","1","1","0","0","0","0","1","no"
"1","4.0.0","WriteCallback.java","operationComplete","3","3","22","0","0","9","1","0","3","3","4","17","no"
"1","4.0.0","WriteCallback.java","WriteCallback","0","0","6","0","0","1","0","0","0","0","0","3","no"
"1","4.0.0","SslClientContextFactory.java","SslClientContextFactory","0","0","9","0","0","2","0","0","0","1","0","6","no"
"1","4.0.0","SslContextFactory.java","isClient","1","1","1","1","0","1","0","0","0","0","0","1","no"
